rice,chameleon,Surprise2,K.,GAEvolver,Sidney Crosby,WinWithEconAndWAR,Citizen,DoctorNo,CuriousGeorge,
10.778635841630685,16.183898505718545,7.554340225681393,4.450899329039666,23.798053336619635,4.7477025398988415,6.13445565287412,5.1195214160703735,5.414363367528743,17.197349775202813,
9.121956439924716,29.491376595342064,9.262637516847207,12.370576238063753,32.519791436171616,6.454088453051215,10.116541143393052,7.356060832266327,7.3113514195660745,15.416308223865277,
9.121956439924716,29.491376595342064,9.262637516847207,12.370576238063753,32.519791436171616,6.454088453051215,10.116541143393052,7.356060832266327,7.3113514195660745,15.416308223865277,
10.466328727055641,32.687537621414414,8.292818123675307,13.411391771157158,37.084240945121834,6.6766996296610115,8.562510001527567,13.659903106263434,8.8437076389911,15.681670496650835,
10.976471007707675,33.304277623046445,8.399108413470943,9.954257543648117,45.78245378369687,4.5823032788648845,10.07115457316321,15.569736607504275,6.243736951764933,16.00944657616931,
10.976471007707675,33.304277623046445,8.399108413470943,9.954257543648117,45.78245378369687,4.5823032788648845,10.07115457316321,15.569736607504275,6.243736951764933,16.00944657616931,
9.138431415367698,34.91755466868217,7.512775238392112,18.30619523877248,50.89967714648065,5.279220353964413,8.354520407606582,14.624407755052989,7.807752350729293,14.73417975913868,
11.069774682450127,31.301692345247204,8.018291354467237,12.033130834376353,63.491094121797936,5.277422424193215,9.734654246780895,14.299492680721238,9.428718201980171,14.973168251842068,
11.069774682450127,31.301692345247204,8.018291354467237,12.033130834376353,63.491094121797936,5.277422424193215,9.734654246780895,14.299492680721238,9.428718201980171,14.973168251842068,
18.445419802271243,32.16275845141439,8.015691775022994,6.702232323793476,82.56217858581806,5.756901239712891,7.4183385590733,13.832712846503986,9.87693952017051,16.855401785554218,
13.41049538665367,32.651230832842714,8.388633700379344,6.847543070269934,93.80879535668039,4.7477025398988415,9.327654751863928,10.737905539822798,8.329752171030261,14.915778961766872,
13.41049538665367,32.651230832842714,8.388633700379344,6.847543070269934,93.80879535668039,4.7477025398988415,9.327654751863928,10.737905539822798,8.329752171030261,14.915778961766872,
17.249788029722623,36.53257041629615,8.388633700379344,6.37641580760022,116.43079453261421,6.720517883183886,10.611245809417195,11.330614912862183,6.344628498062424,14.973168251842068,
17.24664627861472,37.84621259058341,8.01196502617769,6.751525417374844,121.64564553664441,5.635966481371219,12.813175737694205,15.128446209170365,5.5272831208230295,14.811125588784437,
17.24664627861472,37.84621259058341,8.01196502617769,6.751525417374844,121.64564553664441,5.635966481371219,12.813175737694205,15.128446209170365,5.5272831208230295,14.811125588784437,
12.308389287348072,38.08564190304691,8.388633700379344,7.330979960514997,114.25457533856793,6.984920675808955,9.614880178609456,10.891328602780447,9.59585429127901,15.8076046169937,
11.49825322574251,39.547504504774246,8.01196502617769,21.423012883576828,116.66352611878402,5.137056863246042,8.310930443884908,11.826564732710901,8.037144974191559,14.620192281562085,
16.929591715818564,40.073036181590815,8.01196502617769,6.444477813645042,128.55172721258256,4.750790706471814,8.192067150962064,16.112486956631578,7.138984489235878,14.42718150522774,
16.929591715818564,40.073036181590815,8.01196502617769,6.444477813645042,128.55172721258256,4.750790706471814,8.192067150962064,16.112486956631578,7.138984489235878,14.42718150522774,
12.46989356520318,36.986843308331565,8.388633700379343,7.051980824394701,135.94478197991316,6.344589758573031,11.270022315093911,12.21494599341257,7.922564462832415,16.885408684774234,
11.106523991946577,26.7607467290525,8.388633700379344,10.596192541234682,145.31860367101572,6.844702081779531,12.04732878105979,11.685201255910385,7.280015459018058,15.297619848432255,
10.61190947122341,23.22166850174152,8.01196502617769,8.43908806369942,152.39148587259248,8.81236893518623,8.91285501549488,11.697434262158403,9.388073832231438,15.491557395867494,
10.238382467105708,23.128946528939053,8.388633700379344,12.115674969101534,157.63058002397315,7.334244531505621,11.197111922018895,12.483817200781107,7.944151025947894,15.367995142929923,
10.238382467105708,23.128946528939053,8.388633700379344,12.115674969101534,157.63058002397315,7.334244531505621,11.197111922018895,12.483817200781107,7.944151025947894,15.367995142929923,
10.50705630601335,22.603516180636625,8.388633700379343,15.532766780867743,166.37541192031705,7.172684804558769,11.178995669792823,12.37232725864864,5.951920454019481,15.536608341135643,
